    #         X           Y           Z        CHARGE     MIN DIST    ATOMIC VOL
 --------------------------------------------------------------------------------
   71  12.3234690  15.5177400   1.2554010   0.9761028   0.4203951  52.2565425
   72   0.2393920   3.9180920  19.9930560   0.9761441   0.4203878  52.2747885
   73   4.7251190   3.0605860   5.5695830   0.9228307   0.3200789  53.9716664
   74   7.8377410  16.3752480  15.6788740   0.9229193   0.3200681  53.9899124
   75  13.0080500  12.7785020   5.0546460   0.9229199   0.3200524  53.9899124
   76  -0.4451910   6.6573310  16.1938120   0.9228301   0.3200743  53.9716664
   77   8.2815020   2.2603660   2.5911460   0.8793861   0.3042894  42.9145908
   78   4.2813570  17.1754680  18.6573110   0.8793857   0.3042875  42.9145908
   79   9.4516690  11.9782820   8.0330840   0.8793862   0.3042802  42.9145908
   80   3.1111930   7.4575510  13.2153750   0.8793858   0.3042903  42.9145908
   81  12.4104910   4.1986440   3.3289520   0.9754405   0.4567961  43.6079387
   82   0.1523690  15.2371880  17.9195060   0.9754399   0.4568066  43.6079387
   83   5.3226790  13.9165600   7.2952770   0.9754401   0.4567991  43.6079387
   84   7.2401810   5.5192710  13.9531820   0.9754399   0.4568010  43.6079387
   85  15.7032950   5.7498420   4.0430640   0.9142479   0.4692202  42.1117668
   86  -3.1404360  13.6859910  17.2053940   0.9142483   0.4692249  42.1117668
   87   2.0298740  15.4677590   6.5811650   0.9142480   0.4692092  42.1117668
   88  10.5329860   3.9680750  14.6672920   0.9142481   0.4692228  42.1117668
   89  18.2199270   9.6223940   7.5778270   0.9054936   0.4397097  47.4395986
   90  -5.6570650   9.8134390  13.6706300   0.9054234   0.4397206  47.3848606
   91  -0.4867560  19.3403110   3.0464010   0.9054227   0.4397333  47.3848606
   92  13.0496150   0.0955230  18.2020560   0.9054944   0.4397128  47.4395986
   93  19.1786310   5.0686160   2.0040030   0.9600328   0.3697131  42.6956388
   94  -6.6157710  14.3672180  19.2444550   0.9600323   0.3697152  42.6956388
   95  -1.4454620  14.7865320   8.6202260   0.9600332   0.3696996  42.6956388
   96  14.0083210   4.6493010  12.6282310   0.9600320   0.3697151  42.6956388
   97 -10.1114120   4.6776160  21.0181320   0.9420112   0.5037638  41.9475528
   98  22.6742730  14.7582170   0.2303250   0.9419865   0.5037665  41.9293068
   99  17.5039630  14.3955310  10.8545550   0.9419861   0.5037610  41.9293068
  100  -4.9411010   5.0403000  10.3939030   0.9419863   0.5037633  41.9293068
  101   3.4508360  10.6049420   4.4526350   0.9189193   0.3991888  42.6956388
  102   9.1120230   8.8308910  16.7958230   0.9189197   0.3991911  42.6956388
  103  14.2823350   0.8870250   6.1715940   0.9189191   0.3991985  42.6956388
  104  -1.7194730  18.5488080  15.0768630   0.9189199   0.3991822  42.6956388
  105  -0.5660360  10.9458360   6.6921440   0.9714929   0.4757590  43.0240667
  106  13.1288980   8.4899980  14.5563140   0.9714936   0.4757426  43.0240667
  107  18.2992070   1.2279190   3.9320850   0.9714934   0.4757419  43.0240667
  108  -5.7363460  18.2079140  17.3163740   0.9714928   0.4757423  43.0240667
  109  -6.0128390   3.6536080  20.5582600   0.8609549   0.3161448  43.8451367
  110  18.5757010  15.7822250   0.6901970   0.8609543   0.3161428  43.8451367
  111  13.4053910  13.3715250  11.3144260   0.8609543   0.3161424  43.8451367
  112  -0.8425300   6.0643080   9.9340300   0.8609548   0.3161512  43.8451367
  113  -3.7219440   5.6527060  19.1081780   0.9242876   0.3620713  46.5455446
  114  16.2848040  13.7831270   2.1402810   0.9242883   0.3620854  46.5455446
