    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
   91     19.8549     16.1999     20.9019      1.2768      80      0.7171
   92     17.7439     17.8614     25.5468      0.9080     226      0.0855
   93     -2.9475     17.4460      6.9673      1.2140      75      0.7171
   94     -9.2805     17.4460     20.9019      1.2139      79      0.7171
   95     -2.8147     18.4845      6.1932      1.3560      75      0.8263
   96     -9.1477     18.4845     20.1277      1.3560      79      0.8263
   97     17.2178     19.1076     25.7403      1.2507      98      0.6701
   98     26.4535     19.1076      5.4190      1.3656     107      0.8178
   99     23.5508     19.1076     11.8057      1.2507     102      0.6701
  100     20.1204     19.1076     19.3536      1.3656     111      0.8178
  101     16.9539     20.1460     26.3209      1.3656      98      0.8177
  102     23.2869     20.1460     12.3863      1.3656     102      0.8177
  103     25.7979     19.5230      4.4513      1.5162     107      0.6202
  104     19.4649     19.5230     18.3859      1.5162     111      0.6202
  105      1.1385     20.9768      0.3871      1.3711      66      0.7872
  106     -2.0281     18.2768      7.3544      1.3711      75      0.7871
  107     -5.1946     20.9768     14.3217      1.3711      70      0.7872
  108     -8.3611     18.2768     21.2890      1.3711      79      0.7871
  109     26.7173     20.1460      4.8384      1.2507     107      0.6700
  110     20.3843     20.1460     18.7730      1.2506     111      0.6700
  111     22.6314     19.7306     11.4186      1.5162     102      0.6202
  112     16.2984     19.7306     25.3532      1.5162      98      0.6202
  113      2.1010      9.5538      1.1612      1.3461      42      0.6514
  114     -4.2320      9.5538     15.0958      1.3461      46      0.6514
  115     -1.0655      7.2692      8.1285      1.3461      35      0.6514
  116     -7.3986      7.2692     22.0631      1.3461      39      0.6514
  117      2.1010     20.7691      1.1612      1.3461      34      0.6514
  118     -4.2320     20.7691     15.0958      1.3461      38      0.6514
  119     -1.0655     18.4845      8.1285      1.3461      43      0.6514
  120     -7.3986     18.4845     22.0631      1.3461      47      0.6514
  121      1.5716      2.2846      3.2901      1.4741     129      0.6884
  122     -4.7615      2.2846     17.2247      1.4741     133      0.6884
  123     -1.5949      3.3231     10.2574      1.4741     132      0.6884
  124     -7.9280      3.3231     24.1920      1.4741     136      0.6884
  125      2.8893      8.7230      1.3548      1.1837      42      0.7381
  126     -0.1046      6.2307      9.8703      1.4672       3      0.7253
  127     -3.4438      8.7230     15.2893      1.1837      46      0.7381
  128     -6.4377      6.2307     23.8049      1.4672       7      0.7253
  129     -0.4100      7.0615      9.0962      1.5952      35      0.7209
  130     -6.7430      7.0615     23.0308      1.5952      39      0.7209
  131     -0.2772      8.0999      8.3220      1.1837      35      0.7381
  132     -6.6103      8.0999     22.2566      1.1837      39      0.7380
  133      2.7565      9.7615      2.1289      1.5952      42      0.7209
  134     -3.5765      9.7615     16.0635      1.5952      46      0.7209
  135      3.0619     10.5922      2.9030      1.4672      10      0.7253
  136      1.5716     13.4999      3.2901      1.4741     137      0.6884
  137     -3.2712     10.5922     16.8376      1.4672      14      0.7253
  138     -4.7615     13.4999     17.2247      1.4741     141      0.6884
  139     -1.5949     14.5384     10.2574      1.4741     140      0.6884
  140     -7.9280     14.5384     24.1920      1.4741     144      0.6884
  141      2.8893     19.9383      1.3548      1.1837      34      0.7381
  142     -0.1046     17.4460      9.8703      1.4672      11      0.7253
  143     -3.4438     19.9383     15.2893      1.1837      38      0.7381
  144     -6.4377     17.4460     23.8049      1.4672      15      0.7253
  145     -0.4100     18.2768      9.0962      1.5952      43      0.7209
  146     -6.7430     18.2768     23.0308      1.5952      47      0.7209
  147     -0.2772     19.3153      8.3220      1.1837      43      0.7380
  148     -6.6103     19.3153     22.2566      1.1837      47      0.7380
  149      2.7565     20.9768      2.1289      1.5952      34      0.7209
  150     -3.5765     20.9768     16.0635      1.5952      38      0.7209
  151      3.0619     21.8076      2.9030      1.4672       2      0.7254
  152     -3.2712     21.8076     16.8376      1.4672       6      0.7254
  153     -0.6755      4.1538     10.6445      1.3332     132      0.8095
  154     -7.0086      4.1538     24.5791      1.3332     136      0.8095
  155     -0.1495      5.1923     10.4509      1.3523       3      0.6908
  156     -6.4825      5.1923     24.3855      1.3523       7      0.6908
  157      3.0171     11.6307      3.4836      1.3523      10      0.6908
  158      2.4910     12.6692      3.6772      1.3332     137      0.8095
  159     -3.3160     11.6307     17.4182      1.3523      14      0.6908
  160     -3.8421     12.6692     17.6118      1.3332     141      0.8095
  161     -0.6755     15.3691     10.6445      1.3332     140      0.8095
  162     -7.0086     15.3691     24.5791      1.3332     144      0.8095
  163     -0.1495     16.4076     10.4509      1.3523      11      0.6908
  164     -6.4825     16.4076     24.3855      1.3523      15      0.6908
  165      3.0171      0.4154      3.4836      1.3523       2      0.6908
  166      2.4910      1.4538      3.6772      1.3332     129      0.8095
  167     -3.3160      0.4154     17.4182      1.3523       6      0.6908
  168     -3.8421      1.4538     17.6118      1.3332     133      0.8095
  169      3.5465      7.6846      1.3548      0.9377     202      0.1468
  170     -2.7866      7.6846     15.2893      0.9377     206      0.1468
  171      0.3800      9.1384      8.3220      0.9377     195      0.1469
  172     -5.9531      9.1384     22.2566      0.9377     199      0.1469
  173      3.5465     18.8999      1.3548      0.9377     194      0.1468
  174     -2.7866     18.8999     15.2893      0.9377     198      0.1468
  175      0.3800     20.3537      8.3220      0.9377     203      0.1469
  176     -5.9531     20.3537     22.2566      0.9377     207      0.1469
  177     -0.9394      3.1154     11.2251      1.2297     132      0.6418
  178     -7.2725      3.1154     25.1597      1.2302     136      0.6418
  179      2.2271      2.4923      4.2578      1.2297     129      0.6418
  180     -4.1059      2.4923     18.1924      1.2302     133      0.6418
  181     -0.9394     14.3307     11.2251      1.2297     140      0.6418
  182     -7.2725     14.3307     25.1597      1.2302     144      0.6418
  183      2.2271     13.7076      4.2578      1.2302     137      0.6418
  184     -4.1059     13.7076     18.1924      1.2302     141      0.6418
  185     -0.5030      2.2846     12.1928      0.9429     260      0.1130
  186     -6.8360      2.2846     26.1274      0.9424     264      0.1130
  187      2.6636      3.3231      5.2255      0.9429     257      0.1130
  188     -3.6695      3.3231     19.1601      0.9424     261      0.1130
  189     -0.5030     13.4999     12.1928      0.9429     268      0.1129
  190     -6.8360     13.4999     26.1274      0.9424     272      0.1129
  191      2.6636     14.5384      5.2255      0.9424     265      0.1130
  192     -3.6695     14.5384     19.1601      0.9424     269      0.1130
  193      0.5509      6.0230     10.8380      1.1861       3      0.6243
  194     -5.7822      6.0230     24.7726      1.1861       7      0.6243
  195      3.7174     10.7999      3.8707      1.1861      10      0.6243
  196     -2.6157     10.7999     17.8053      1.1861      14      0.6243
  197      0.5509     17.2384     10.8380      1.1861      11      0.6243
  198     -5.7822     17.2384     24.7726      1.1861      15      0.6243
  199      3.7174     22.0152      3.8707      1.1861       2      0.6243
  200     -2.6157     22.0152     17.8053      1.1861       6      0.6243
  201      3.6642      0.6231      9.2897      0.9854     181      0.1675
  202     -2.6688      0.6231     23.2243      0.9854     177      0.1675
  203      6.8308      4.9846      2.3224      0.9854     180      0.1675
  204      0.4977      4.9846     16.2570      0.9854     184      0.1675
  205      3.6642     11.8384      9.2897      0.9854     189      0.1675
  206     -2.6688     11.8384     23.2243      0.9854     185      0.1675
  207      6.8308     16.1999      2.3224      0.9854     188      0.1675
  208      0.4977     16.1999     16.2570      0.9854     192      0.1674
  209      1.5134      6.2307     11.6122      0.9390     163      0.2205
  210     -4.8196      6.2307     25.5468      0.9390     167      0.2205
  211      1.5134     17.4460     11.6122      0.9390     171      0.2206
  212     -4.8196     17.4460     25.5468      0.9390     175      0.2206
  213      4.6799     21.8076      4.6449      0.9390     162      0.2205
  214     -1.6531     21.8076     18.5795      0.9390     166      0.2205
  215      4.6799     10.5922      4.6449      0.9390     170      0.2205
  216     -1.6531     10.5922     18.5795      0.9390     174      0.2205
  217      7.7933      5.1923      3.0966      1.1948      20      0.6962
  218      1.4603      5.1923     17.0312      1.1948      24      0.6962
  219      5.8997      7.8923      8.7091      0.9240     286      0.1363
  220     -0.4334      7.8923     22.6437      0.9240     282      0.1363
  221      2.7332      8.9307     15.6764      0.9240     279      0.1364
  222      9.0662      8.9307      1.7418      0.9240     275      0.1364
  223      4.6268     11.6307     10.0639      1.1948      29      0.6962
  224     -1.7063     11.6307     23.9985      1.1953      25      0.6962
  225      7.7933     16.4076      3.0966      1.1953      28      0.6962
  226      1.4603     16.4076     17.0312      1.1948      32      0.6962
  227      5.8997     19.1076      8.7091      0.9240     278      0.1363
  228     -0.4334     19.1076     22.6437      0.9240     274      0.1363
  229      2.7332     20.1460     15.6764      0.9240     287      0.1364
  230      9.0662     20.1460      1.7418      0.9240     283      0.1364
  231      4.6268      0.4154     10.0639      1.1948      21      0.6962
  232     -1.7063      0.4154     23.9985      1.1948      17      0.6962
  233      9.2836      8.0999      2.7095      1.2530     147      0.6752
  234      2.9506      8.0999     16.6441      1.2531     151      0.6752
  235      6.1171      8.7230      9.6768      1.2530     158      0.6752
  236     -0.2160      8.7230     23.6114      1.2531     154      0.6752
  237      9.2836     19.3153      2.7095      1.2531     155      0.6752
  238      2.9506     19.3153     16.6441      1.2531     159      0.6752
  239      6.1171     19.9383      9.6768      1.2531     150      0.6752
  240     -0.2160     19.9383     23.6114      1.2531     146      0.6752
  241      8.4488      4.9846      4.0643      1.5456      20      0.6956
  242      2.1158      4.9846     17.9988      1.5456      24      0.6956
  243      8.7127      6.0230      3.4836      1.3331      20      0.7489
  244      2.3797      6.0230     17.4182      1.3331      24      0.7489
  245      9.2388      7.0615      3.2901      1.3728     147      0.7535
  246      2.9057      7.0615     17.2247      1.3728     151      0.7535
  247      6.0723      9.7615     10.2574      1.3728     158      0.7535
  248     -0.2608      9.7615     24.1920      1.3728     154      0.7535
  249      5.5462     10.7999     10.4509      1.3331      29      0.7489
  250     -0.7869     10.7999     24.3855      1.3327      25      0.7489
  251      5.2823     11.8384     11.0316      1.5456      29      0.6955
  252     -1.0507     11.8384     24.9661      1.5456      25      0.6955
  253      8.4488     16.1999      4.0643      1.5456      28      0.6956
